Game ID,Country,Z-score for % starting SCs,Z-score for distance to edge,Z-score for % SCs which are neutrals within two moves,Z-score for other player's starting units within three moves of player's units or SCs,Number of players,% Supply Centers at game end
35955,France,0.00,0,-1.655674709,1.0625,5,0.08108108108108109
35921,Italy,0.00,0,0.709574875,0.125,5,0.22972972972972974
35921,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.22972972972972974
35921,Britain,0.00,0,-0.177393719,-0.8125,5,0.1891891891891892
35921,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.17567567567567569
35921,France,0.00,0,-1.655674709,1.0625,5,0.17567567567567569
35869,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.40540540540540543
35869,Italy,0.00,0,0.709574875,0.125,5,0.3783783783783784
35869,France,0.00,0,-1.655674709,1.0625,5,0.21621621621621623
35869,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
35869,Britain,0.00,0,-0.177393719,-0.8125,5,0
35604,France,0.00,0,-1.655674709,1.0625,5,0.5
35604,Britain,0.00,0,-0.177393719,-0.8125,5,0.5
35604,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
35604,Italy,0.00,0,0.709574875,0.125,5,0
35604,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
35595,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.4594594594594595
35595,France,0.00,0,-1.655674709,1.0625,5,0.2972972972972973
35595,Italy,0.00,0,0.709574875,0.125,5,0.13513513513513514
35595,Britain,0.00,0,-0.177393719,-0.8125,5,0.10810810810810811
35595,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
35501,Britain,0.00,0,-0.177393719,-0.8125,5,0.43243243243243246
35501,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.21621621621621623
35501,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.20270270270270271
35501,Italy,0.00,0,0.709574875,0.125,5,0.013513513513513514
35501,France,0.00,0,-1.655674709,1.0625,5,0.13513513513513514
35454,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.32432432432432434
35454,France,0.00,0,-1.655674709,1.0625,5,0.22972972972972974
35454,Italy,0.00,0,0.709574875,0.125,5,0.17567567567567569
35454,Britain,0.00,0,-0.177393719,-0.8125,5,0.16216216216216217
35454,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.10810810810810811
35278,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.21621621621621623
35278,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
35278,Italy,0.00,0,0.709574875,0.125,5,0
35278,Britain,0.00,0,-0.177393719,-0.8125,5,0
35278,France,0.00,0,-1.655674709,1.0625,5,0
