Game ID,Country,Z-score for % starting SCs,Z-score for distance to edge,Z-score for % SCs which are neutrals within two moves,Z-score for other player's starting units within three moves of player's units or SCs,Number of players,% Supply Centers at game end
34158,England,-0.38,-0.30,0.53,-1.38,7,0.0
34158,Austria,-0.38,0.75,0.53,0.45,7,0
34157,Turkey,-0.38,-0.30,0.53,-1.12,7,0.5294117647058824
34157,Germany,-0.38,1.80,0.53,1.23,7,0.29411764705882354
34157,France,-0.38,-0.30,-1.52,0.19,7,0.08823529411764706
34157,England,-0.38,-0.30,0.53,-1.38,7,0.08823529411764706
34157,Italy,-0.38,-0.30,-1.52,-0.34,7,0
34157,Austria,-0.38,0.75,0.53,0.45,7,0
34157,Russia,2.27,-1.35,0.53,0.97,7,0
34065,Austria,-0.38,0.75,0.53,0.45,7,0.5882352941176471
34065,England,-0.38,-0.30,0.53,-1.38,7,0.17647058823529413
34065,Germany,-0.38,1.80,0.53,1.23,7,0.14705882352941177
