Game ID,Country,Z-score for % starting SCs,Z-score for distance to edge,Z-score for % SCs which are neutrals within two moves,Z-score for other player's starting units within three moves of player's units or SCs,Number of players,% Supply Centers at game end
33712,Rome,0.00,1.118033989,0.27,0.5,5,0
33654,Carthage,0.00,0,-1.07,0.5,5,0.5294117647058824
33654,Persia,0.00,-1.118033989,0.27,-2,5,0.35294117647058826
33654,Greece,0.00,1.118033989,1.60,0.5,5,0.11764705882352941
33654,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.0
33654,Rome,0.00,1.118033989,0.27,0.5,5,0
33571,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.5294117647058824
33571,Rome,0.00,1.118033989,0.27,0.5,5,0.47058823529411764
33571,Greece,0.00,1.118033989,1.60,0.5,5,0
33571,Persia,0.00,-1.118033989,0.27,-2,5,0
33571,Carthage,0.00,0,-1.07,0.5,5,0
33397,Persia,0.00,-1.118033989,0.27,-2,5,0.5294117647058824
33397,Greece,0.00,1.118033989,1.60,0.5,5,0.20588235294117646
33397,Rome,0.00,1.118033989,0.27,0.5,5,0.20588235294117646
33397,Carthage,0.00,0,-1.07,0.5,5,0.029411764705882353
33397,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.029411764705882353
33390,Carthage,0.00,0,-1.07,0.5,5,0.5294117647058824
33390,Greece,0.00,1.118033989,1.60,0.5,5,0.35294117647058826
33390,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.11764705882352941
33390,Persia,0.00,-1.118033989,0.27,-2,5,0
33390,Rome,0.00,1.118033989,0.27,0.5,5,0
33149,Carthage,0.00,0,-1.07,0.5,5,0.5294117647058824
33149,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.23529411764705882
33149,Greece,0.00,1.118033989,1.60,0.5,5,0.20588235294117646
33149,Persia,0.00,-1.118033989,0.27,-2,5,0.029411764705882353
33149,Rome,0.00,1.118033989,0.27,0.5,5,0.0
33141,Rome,0.00,1.118033989,0.27,0.5,5,0.5294117647058824
33141,Carthage,0.00,0,-1.07,0.5,5,0.2647058823529412
33141,Persia,0.00,-1.118033989,0.27,-2,5,0.08823529411764706
33141,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.058823529411764705
33141,Greece,0.00,1.118033989,1.60,0.5,5,0.058823529411764705
33011,Persia,0.00,-1.118033989,0.27,-2,5,0.6176470588235294
33011,Rome,0.00,1.118033989,0.27,0.5,5,0.3235294117647059
33011,Carthage,0.00,0,-1.07,0.5,5,0.058823529411764705
33011,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
33011,Greece,0.00,1.118033989,1.60,0.5,5,0
33002,Carthage,0.00,0,-1.07,0.5,5,0.5
33002,Persia,0.00,-1.118033989,0.27,-2,5,0.4411764705882353
33002,Greece,0.00,1.118033989,1.60,0.5,5,0.058823529411764705
33002,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
33002,Rome,0.00,1.118033989,0.27,0.5,5,0
32734,Persia,0.00,-1.118033989,0.27,-2,5,0.35294117647058826
32734,Rome,0.00,1.118033989,0.27,0.5,5,0.35294117647058826
32734,Carthage,0.00,0,-1.07,0.5,5,0.29411764705882354
32734,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
32734,Greece,0.00,1.118033989,1.60,0.5,5,0
32420,Rome,0.00,1.118033989,0.27,0.5,5,0.47058823529411764
32420,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.47058823529411764
32420,Persia,0.00,-1.118033989,0.27,-2,5,0
32420,Greece,0.00,1.118033989,1.60,0.5,5,0
32420,Carthage,0.00,0,-1.07,0.5,5,0
32240,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.35294117647058826
